Housing_Id,tax_assesses_value,annual_tax_amount,listed_price,last_sold_price,sold_price
19023,540123.0,7290.0,1559950,807853.7111515519,1300000
19024,311000.0,3638.0,179000,807853.7111515519,138000
19025,804795.0,10435.0,995000,630000.0,1138000
19026,309636.0,3295.0,350000,275000.0,343000
19030,218888.0,3628.0,999000,807853.7111515519,1155000
19031,1791267.0,21790.0,4195000,807853.7111515519,4100000
19032,667499.0,8050.0,825000,629000.0,820000
19033,1223566.0,13738.0,1800000,1675000.0,1790000
19036,1118614.0,12737.0,1825000,950000.0,1850000
19038,711049.0,10213.0,775000,670500.0,800000
19039,59532.0,706.0,132500,55000.0,132500
19040,786311.7560919907,9956.843817385054,799000,807853.7111515519,775000
19041,402900.0,4911.0,529950,375000.0,530000
19043,213465.0,3148.0,1098000,807853.7111515519,1098000
19045,116513.0,1780.0,2050000,807853.7111515519,2020000
19046,379480.0,4821.0,1495000,807853.7111515519,1400000
19048,517400.0,6625.0,585000,478000.0,575000
19049,786311.7560919907,9956.843817385054,1849000,1439125.0,1800000
19050,1569524.0,19152.0,2395000,1450000.0,2550000
19052,100458.0,2046.0,1895000,807853.7111515519,2310000
19053,51704.0,624.0,230000,807853.7111515519,175000
19055,50208.0,829.0,765000,807853.7111515519,750000
19056,752395.0,9819.0,899000,709000.0,850000
19057,1326000.0,16230.0,949000,1300000.0,3300000
19058,81762.0,1078.0,999000,807853.7111515519,1050000
19059,103359.0,1128.0,185000,90000.0,185000
19060,72584.0,1597.0,245000,807853.7111515519,255000
19061,1153881.0,14195.0,1499000,807853.7111515519,1600000
19062,1387200.0,16845.0,1400000,1360000.0,1350000
19063,829173.0,10951.0,1498000,590000.0,1498000
19066,257616.0,2776.0,329000,238000.0,337500
19067,224064.0,4066.0,505000,305000.0,520000
19068,216343.0,3664.0,1149000,807853.7111515519,1145000
19069,283673.0,4684.0,668000,247000.0,636000
19070,810000.0,9959.0,1389000,810000.0,1450000
19071,382815.0,4050.0,549000,807853.7111515519,540000
19073,415000.0,4679.0,449000,807853.7111515519,449000
19074,786311.7560919907,9956.843817385054,688000,807853.7111515519,688000
19075,1696617.0,21469.0,1155000,529000.0,1095000
19076,470112.0,6650.0,550000,443000.0,545000
19078,1002122.0,12595.0,1295000,807853.7111515519,1225000
19079,1378530.0,17261.0,1399000,1325000.0,1450000
19080,857454.0,12169.0,949999,808000.0,920000
19081,576184.0,6535.0,964900,410000.0,946000
19083,1044915.0,13338.0,1024880,807853.7111515519,1025000
19084,263291.0,3849.0,750000,807853.7111515519,750000
19086,301929.0,4309.0,490000,228000.0,483000
19087,1844628.0,22847.0,2800000,1650000.0,2450000
19088,495972.0,6734.0,1095000,360000.0,1050000
19089,754457.0,9296.0,3875000,807853.7111515519,3650000
19090,872632.0,11231.0,949000,775000.0,939000
19091,621996.0,7991.0,799999,566000.0,785000
19092,265302.0,3135.0,389000,255000.0,329000
19093,1659404.0,19669.0,899000,1350000.0,2700000
19094,66321.0,1774.0,1010000,807853.7111515519,1050000
19095,334738.0,4802.0,1098000,807853.7111515519,1100000
19097,786311.7560919907,9956.843817385054,969000,807853.7111515519,874000
19099,100600.0,1562.0,1598000,1299000.0,1570000
19102,126713.0,1765.0,694999,465000.0,679000
19103,1019591.0,12876.0,1050000,980000.0,1450000
19106,1434113.0,17474.0,1890000,807853.7111515519,1890000
19107,725227.0,9678.0,988000,807853.7111515519,840000
19110,71781.0,1702.0,1050000,807853.7111515519,1460000
19111,4210872.0,51110.0,5995000,3437500.0,5274495
19112,1224000.0,16733.0,1249900,1200000.0,1235000
19113,1519015.0,18397.0,3500000,807853.7111515519,2900000
19115,333870.0,3486.0,450000,280000.0,435000
19116,1982910.0,23891.0,3595000,807853.7111515519,3115000
19117,1275000.0,16010.0,1349000,1250000.0,1285000
19118,2178415.0,26898.0,3200000,1477000.0,3300000
19119,1836000.0,22363.0,4099000,1800000.0,3600000
19121,231459.0,2954.0,719990,495000.0,736000
19122,786311.7560919907,9956.843817385054,245000,807853.7111515519,175000
19123,469807.0,5754.0,599000,399000.0,590000
19124,293242.0,3214.0,775000,807853.7111515519,700000
19125,786311.7560919907,9956.843817385054,1400000,807853.7111515519,2000000
19126,786311.7560919907,9956.843817385054,349500,807853.7111515519,310000
19127,335472.0,5675.0,1598888,807853.7111515519,1700000
19129,963363.0,12594.0,998777,807853.7111515519,1049000
19130,478536.0,7200.0,888000,425000.0,920000
19132,550226.0,7510.0,849000,807853.7111515519,836000
19136,38400.0,362.0,199000,807853.7111515519,215000
19137,570866.0,7717.0,929929,507000.0,900000
19138,73675.0,1123.0,1849000,807853.7111515519,1765000
19139,107316.0,1497.0,1199000,807853.7111515519,1150000
19140,962711.0,11883.0,1695000,855000.0,1695000
19141,885501.0,10079.0,1348000,790000.0,1450000
19143,370791.0,4711.0,799000,280000.0,920000
19144,212732.0,2844.0,599999,807853.7111515519,565000
19145,1014717.0,12664.0,2369000,807853.7111515519,2090018
19146,786311.7560919907,9956.843817385054,879000,807853.7111515519,879000
19147,2208176.0,26831.0,2595000,807853.7111515519,2425000
19148,465871.0,5398.0,589000,439000.0,589000
19149,896928.0,10312.0,1149000,832500.0,1250000
19150,786311.7560919907,9956.843817385054,899000,807853.7111515519,925000
19151,535000.0,6831.0,595000,586000.0,592000
19152,986383.0,12039.0,1399000,880000.0,1450000
19154,836410.0,10896.0,679000,732000.0,925000
19157,1000211.0,11937.0,1595000,807853.7111515519,1299000
19159,508309.0,5968.0,700000,392500.0,700000
19160,615016.0,8437.0,875000,525000.0,850000
19161,941561.0,11421.0,990000,905000.0,930000
19162,786311.7560919907,9956.843817385054,274900,807853.7111515519,260000
19166,30934.0,590.0,1025000,807853.7111515519,1100000
19167,524235.0,6404.0,660000,807853.7111515519,640000
19168,22758.0,337.0,600000,807853.7111515519,560000
19169,4301254.0,52250.0,6129000,3820000.0,4675000
19170,641747.0,7922.0,1195000,471000.0,1154164
19171,413454.0,7025.0,929000,360000.0,880000
19172,632160.0,7760.0,925000,468000.0,1050000
19173,339991.0,6064.0,520000,365000.0,490000
19174,1133368.0,14011.0,1398000,1068000.0,1500000
19175,347000.0,4617.0,499900,292000.0,510000
19177,253391.0,3254.0,750000,165000.0,761500
19178,540600.0,6814.0,578888,807853.7111515519,550000
19179,143150.0,3374.0,1450000,807853.7111515519,1500000
19182,35807.0,578.0,649900,490000.0,650000
19184,160346.0,2744.0,2100000,807853.7111515519,2300000
19186,1529371.0,18827.0,1999999,1110000.0,2250625
19187,282190.0,3493.0,4998000,807853.7111515519,4200000
19189,35014.0,447.0,759000,807853.7111515519,821600
19190,391714.0,4117.0,449000,350000.0,750000
19191,546670.0,9582.0,1200000,389000.0,1082500
19192,336049.0,5671.0,369900,323000.0,348000
19194,4615500.0,55923.0,4895000,4525000.0,4750000
19195,1224000.0,14824.0,1249000,1200000.0,1245000
19196,4770128.0,57908.0,4998000,4495000.0,4998000
19198,1293440.0,16292.0,1425000,1177000.0,1540000
19201,906620.0,11537.0,1299000,1160000.0,1209500
19205,243000.0,3065.0,685000,410000.0,695000
19206,884340.0,11389.0,1049000,850000.0,1235000
19208,869389.0,10420.0,1748000,631000.0,1745000
19209,59498.0,625.0,1250000,807853.7111515519,244000
19210,1163612.0,14705.0,1249000,1075000.0,1120000
19211,134831.0,1873.0,1199000,807853.7111515519,1160000
19213,1883430.0,22569.0,1895000,580000.0,1700000
19215,1456560.0,17682.0,1695000,1400000.0,1637000
19216,683739.0,8365.0,1250000,610000.0,1040000
19217,708462.0,8522.0,899000,535000.0,833000
19218,608389.0,7705.0,628000,807853.7111515519,599000
19219,786311.7560919907,9956.843817385054,148600,807853.7111515519,148600
19220,1071000.0,13558.0,1188000,1050000.0,925000
19221,516789.0,5870.0,670000,400000.0,670000
19223,872630.0,10482.0,1497000,775000.0,1475000
19225,158017.0,2101.0,595913,415000.0,580000
19226,2861202.0,34898.0,3495000,2805500.0,3509635
19227,556613.0,6709.0,599999,535000.0,675000
19228,111277.0,2184.0,2750000,807853.7111515519,2740000
19229,754558.0,9699.0,1179000,620000.0,1223000
19230,895631.0,12809.0,1049000,815000.0,1150000
19231,1975436.0,23815.0,2125000,807853.7111515519,1900000
19232,58000.0,884.0,753000,807853.7111515519,732950
19233,2080800.0,25701.0,1232500,2000000.0,2100000
19234,115114.0,1570.0,549800,807853.7111515519,549800
19235,3130562.0,38212.0,3195000,2950000.0,2950000
19236,590000.0,6652.0,699000,575000.0,654000
19237,721619.0,8796.0,799000,680000.0,830000
19238,1271854.0,15524.0,1549000,1175000.0,1539000
19240,2101673.0,25747.0,2995000,807853.7111515519,2675000
19242,752150.0,9088.0,629000,668000.0,1382000
19244,334408.0,3811.0,449000,807853.7111515519,439000
19245,753455.0,9085.0,799000,710000.0,852000
19246,719100.0,10594.0,649000,705000.0,860000
19247,252101.0,3689.0,420000,807853.7111515519,420000
19248,3664033.0,44526.0,3699000,3385000.0,3805000
19249,897466.0,11443.0,1499000,645000.0,1710000
19250,538000.0,7617.0,649000,480000.0,635000
19251,138312.0,3137.0,1249000,807853.7111515519,1310000
19252,1395636.0,14389.0,1695000,807853.7111515519,1552500
19254,549464.0,6969.0,599000,500000.0,612000
19255,347258.0,4085.0,392500,489000.0,490000
19256,786311.7560919907,9956.843817385054,249000,174000.0,235000
19257,1213800.0,14776.0,1380000,807853.7111515519,1360000
19258,460944.0,6832.0,1001950,328000.0,950000
19259,287300.0,3202.0,298000,807853.7111515519,225000
19260,770405.0,9963.0,1995000,807853.7111515519,1550000
19261,1353040.0,16169.0,1415888,1250000.0,1365000
19262,133000.0,1864.0,184900,208000.0,180000
19263,940197.0,10570.0,1550000,835000.0,1555000
19264,878590.0,11382.0,1450000,807853.7111515519,1340000
19265,595336.0,7925.0,549000,550000.0,505000
19266,596700.0,6272.0,675000,585000.0,718000
19267,560000.0,7303.0,460000,455627.0,425000
19268,571651.0,8612.0,798880,500000.0,805000
19269,620000.0,8230.0,750000,620000.0,742500
19270,14655.0,1425.0,299000,807853.7111515519,277500
19271,689094.0,8305.0,1200000,600006.0,1100000
19272,576493.0,7145.0,640000,480000.0,650000
19273,1060828.0,13594.0,2298800,807853.7111515519,2360000
19274,586881.0,7609.0,859998,807853.7111515519,850000
19275,170000.0,1846.0,279000,807853.7111515519,239000
19277,247257.0,3845.0,550000,807853.7111515519,520000
19279,717876.0,8044.0,638000,690000.0,875000
19280,1237283.0,15128.0,2399000,1000000.0,2050000
19281,336937.0,3972.0,2450000,807853.7111515519,2550000
19283,1317668.0,15827.0,1498000,995000.0,1651000
19284,330528.0,3675.0,275000,138000.0,250000
19285,392629.0,5041.0,1300000,807853.7111515519,1347000
19287,705701.0,8775.0,999999,807853.7111515519,1035000
19288,56151.0,1021.0,530000,530000.0,530000
19289,786311.7560919907,9956.843817385054,999000,807853.7111515519,991700
19290,738599.0,10384.0,609000,696000.0,170000
19291,581884.0,7770.0,785000,475000.0,785000
19292,374517.0,4784.0,539000,807853.7111515519,520000
19293,188770.0,3435.0,1275000,807853.7111515519,1260000
19294,420278.0,5753.0,499000,360000.0,455000
19295,837522.0,11062.0,925000,805000.0,925000
19297,887184.0,10597.0,1349000,807853.7111515519,1382000
19298,419280.0,5499.0,549000,807853.7111515519,550000
19299,260660.0,2681.0,450000,231500.0,394000
19301,183466.0,3438.0,429000,128000.0,446000
19302,138306.0,3089.0,1599898,807853.7111515519,1548000
19304,506322.0,6916.0,2695000,340000.0,3100000
19305,1801560.0,26712.0,2275000,1500000.0,2275000
19306,1425124.0,17092.0,1625000,790000.0,1526000
19308,445705.0,5621.0,519900,420000.0,510000
19310,121268.0,1635.0,1185000,807853.7111515519,750000
19311,82610.0,1408.0,395900,807853.7111515519,380000
19312,62042.0,1704.0,1098888,807853.7111515519,1100000
19313,1393256.0,17354.0,1998000,1115000.0,2130000
19315,976310.0,12149.0,1199800,807853.7111515519,1100000
19316,101760.0,1036.0,175000,807853.7111515519,178000
19317,263179.0,9956.843817385054,315000,248000.0,315000
19318,139300.0,1771.0,289900,168500.0,286000
19319,218812.0,3200.0,430000,162000.0,445000
19320,1530000.0,18725.0,2495000,1500000.0,2500000
19321,240199.0,2874.0,355000,200000.0,347000
19323,1004546.0,12455.0,1269000,807853.7111515519,1274000
19324,423088.0,5329.0,1349000,807853.7111515519,1365000
19325,35137.0,577.0,399000,460000.0,520000
19326,739500.0,8163.0,699000,725000.0,600000
19327,3325889.0,39436.0,4495000,2350000.0,4440000
19329,57403.0,9956.843817385054,768000,807853.7111515519,800000
19330,613836.0,8629.0,499000,470545.0,750000
19331,582624.0,6844.0,725000,560000.0,725000
19332,1054020.0,12834.0,1125000,1150000.0,1125000
19335,411757.0,5132.0,1099000,293000.0,1000000
19336,614445.0,8390.0,1049000,535000.0,1135000
19337,499800.0,6119.0,519000,807853.7111515519,525000
19339,57357.0,625.0,275000,807853.7111515519,265000
19340,2006396.0,24550.0,2195000,1790000.0,2200000
19344,1045605.0,12728.0,2195000,205000.0,1895000
19345,2097582.0,25831.0,2628000,1880000.0,2685000
19348,6324000.0,76484.0,14900000,6200000.0,12000000
19349,79206.0,763.0,199000,807853.7111515519,140000
19351,359546.0,4060.0,390000,293500.0,390000
19352,900788.0,10354.0,1800000,800000.0,1923000
19353,157676.0,1732.0,250000,807853.7111515519,245000
19354,1358272.0,20559.0,1688800,3261000.0,1700000
19355,1807998.0,22458.0,2450000,1613000.0,2295000
19356,505000.0,6720.0,758881,529000.0,733881
19357,873652.0,11127.0,1128000,795000.0,1390000
19358,1185800.0,14952.0,1695000,1090000.0,1850000
19360,1346558.0,16473.0,1795000,1056500.0,2156000
19361,290256.0,269.0,975000,189000.0,920000
19362,1008146.0,12768.0,1349000,950000.0,1240000
19363,439000.0,5644.0,385000,415169.0,392000
19364,954890.0,12184.0,1200000,760000.0,1200000
19365,1244794.0,15713.0,1029000,1150000.0,1252500
19366,547953.0,7151.0,15900000,807853.7111515519,10780000
19367,400824.0,5187.0,680000,2349750.0,677000
19368,226666.0,2863.0,605000,807853.7111515519,605000
19369,442595.0,5468.0,1290000,275000.0,1310000
19370,786311.7560919907,9956.843817385054,625000,807853.7111515519,625000
19371,260138.0,3102.0,319500,220500.0,319500
19376,468440.0,5861.0,1258000,340000.0,1300000
19377,70979.0,833.0,359000,807853.7111515519,299000
19378,825519.0,10926.0,1479888,635000.0,1454888
19379,560630.0,6949.0,899999,475000.0,927000
19380,20990070.0,234163.0,22500000,21750000.0,23000000
19383,820520.0,10009.0,1149000,807853.7111515519,1200000
19384,489484.0,6412.0,569000,470500.0,545000
19386,984730.0,12059.0,1468888,100000.0,1600000
19387,786311.7560919907,9956.843817385054,1749000,807853.7111515519,1608450
19388,157631.0,1747.0,343000,807853.7111515519,325000
19389,1006636.0,12720.0,1695000,790000.0,1870000
19390,785841.0,8948.0,949950,726000.0,971000
19391,504074.0,5726.0,649000,475000.0,690000
19392,1989000.0,24233.0,5149000,1950000.0,5000000
19393,516438.0,6287.0,509000,807853.7111515519,495000
19394,561378.0,7077.0,579000,560000.0,539000
19395,416883.0,5898.0,1900000,807853.7111515519,1750000
19396,778242.0,14903.0,2100000,495000.0,2200000
19397,1823821.0,22555.0,1849000,1753500.0,1725000
19398,786311.7560919907,9956.843817385054,145000,807853.7111515519,135000
19399,786311.7560919907,9956.843817385054,2699000,807853.7111515519,2300000
19400,2127511.0,26317.0,3600000,807853.7111515519,2925000
19401,1163660.0,13941.0,995000,1259000.0,1020000
19403,1013452.0,12523.0,1199000,807853.7111515519,1250000
19405,758370.0,9627.0,819000,743500.0,800000
19406,511064.0,5661.0,569000,501500.0,560000
19407,141276.0,9956.843817385054,1249000,807853.7111515519,1150000
19409,1146103.0,13943.0,1490000,1080000.0,1635000
19410,312898.0,4025.0,885000,206000.0,892500
19412,630262.0,9546.0,1100000,432000.0,1125000
19413,1012000.0,12095.0,1099700,1100000.0,1127000
19414,156774.0,1768.0,189000,174000.0,185000
19415,1472424.0,17662.0,139800,1387500.0,1378000
19416,142710.0,1567.0,220000,40000.0,220000
19417,224612.0,2403.0,350000,78000.0,335000
19419,920066.0,12860.0,1099777,867000.0,1150000
19421,561000.0,7075.0,799000,550000.0,780000
19422,259903.0,4683.0,1399000,807853.7111515519,1430000
19425,353951.0,4936.0,499999,807853.7111515519,515000
19426,419176.0,4561.0,549999,395000.0,420000
19427,267187.0,3934.0,595000,807853.7111515519,585000
19429,790174.0,11795.0,1005000,600000.0,1060088
19430,118119.0,1258.0,224900,76500.0,220000
19431,416160.0,5890.0,599000,82500.0,525000
19433,90733.0,1292.0,1395000,807853.7111515519,1350000
19434,930338.0,11336.0,1195000,830008.0,1150000
19435,3274200.0,39798.0,3495000,3210000.0,3495000
19436,786688.0,8826.0,669000,655000.0,639000
19437,152244.0,1964.0,425000,807853.7111515519,440000
19438,510433.0,6185.0,1189000,807853.7111515519,1169000
19440,430651.0,6331.0,1398000,807853.7111515519,1400000
19443,215000.0,2210.0,219000,205000.0,208500
19444,429303.0,5107.0,929888,299500.0,1020000
19445,884687.0,10600.0,1379000,448000.0,1300000
19446,62140.0,1496.0,999000,807853.7111515519,1243900
19447,4329726.0,52680.0,4695000,4000000.0,4695000
19448,849497.0,11675.0,889000,801000.0,718000
19449,886101.0,10309.0,1995000,715000.0,2440000
19450,1708500.0,18976.0,1888888,807853.7111515519,1700000
19451,173456.0,1780.0,1495000,807853.7111515519,1425000
19452,171171.0,2708.0,795000,102000.0,765000
19454,102376.0,1086.0,1598000,807853.7111515519,1660000
19455,1508345.0,16623.0,2495000,1400000.0,2495000
19456,660374.0,8571.0,965000,575000.0,965000
19457,711146.0,8701.0,1398000,537000.0,1400000
19458,155103.0,2883.0,1300000,807853.7111515519,560500
19459,139524.0,1770.0,1788888,807853.7111515519,1738888
19460,76467.0,850.0,224500,110000.0,215000
19461,148438.0,2093.0,500000,807853.7111515519,395000
19462,443700.0,5512.0,474900,435000.0,480000
19463,1000000.0,12336.0,1645000,1000000.0,1520000
19464,109282.0,1143.0,223500,807853.7111515519,215000
19465,283010.0,9956.843817385054,499000,294900.0,485000
19467,548044.0,6901.0,789000,430000.0,794000
19468,856329.0,10919.0,1198000,675000.0,1386000
19469,384625.0,4020.0,469900,350000.0,465000
19471,730640.0,8816.0,799000,807853.7111515519,745000
19472,934560.0,11991.0,736000,830000.0,1450000
19473,621459.0,8180.0,749000,497500.0,760000
19474,124938.0,1477.0,1100000,807853.7111515519,1210000
19476,936273.0,11991.0,1425000,852000.0,1555000
19478,550800.0,6885.0,719000,807853.7111515519,705000
19479,66769.0,831.0,195000,80000.0,200000
19480,384622.0,5080.0,349950,350000.0,505000
19481,3222632.0,39371.0,2750000,807853.7111515519,2771000
19482,577175.0,9956.843817385054,850000,240000.0,820000
19483,879148.0,12196.0,1280000,800000.0,1265000
19484,394812.0,4537.0,900000,807853.7111515519,845000
19485,652697.0,8461.0,890000,807853.7111515519,900000
19486,343306.0,3630.0,459000,50000.0,435000
19487,786311.7560919907,9956.843817385054,1450000,807853.7111515519,1450000
19488,1614513.0,19806.0,3495000,807853.7111515519,3028000
19489,19054691.0,230370.0,20995000,6950000.0,16500000
19490,2784600.0,33997.0,3195000,807853.7111515519,3120000
19491,73251.0,1668.0,1459000,807853.7111515519,1670000
19492,641405.0,7156.0,1875000,807853.7111515519,1900000
19493,442167.0,6960.0,388800,385000.0,181000
19494,786311.7560919907,9956.843817385054,230000,807853.7111515519,215000
19495,557861.0,7316.0,865000,405000.0,841500
19496,159180.0,1636.0,285000,150000.0,263500
19499,786311.7560919907,9956.843817385054,2095000,807853.7111515519,2053500
19500,6969584.0,83761.0,1325000,1329000.0,1325000
19501,673711.0,8674.0,2095000,807853.7111515519,1967500
19503,925956.0,11778.0,410000,890000.0,950000
19504,1524185.0,18712.0,1650000,1465000.0,1435000
19505,696596.0,9408.0,1150000,580000.0,1300000
19507,1117750.0,14779.0,1240000,807853.7111515519,1230000
19508,255000.0,2530.0,279500,250000.0,275000
19509,1474757.0,17972.0,2999888,382000.0,3500000
19510,175026.0,3375.0,1100000,807853.7111515519,1065000
19512,1193858.0,14925.0,1495000,1100000.0,1500000
19513,786311.7560919907,9956.843817385054,129900,807853.7111515519,115000
19514,759864.0,9301.0,979000,702000.0,940000
19515,1275000.0,14298.0,1338000,1275000.0,1278000
19516,736306.0,9614.0,1299000,556000.0,1200000
19517,516496.0,6215.0,615000,470000.0,617500
19518,1876984.0,23151.0,2150000,1708000.0,2415000
19521,358081.0,4654.0,769900,236000.0,765000
19523,339162.0,5263.0,1560000,807853.7111515519,1775000
19524,619656.0,8914.0,1298000,450000.0,1305000
19527,450536.0,4879.0,499000,807853.7111515519,500000
19529,785742.0,9622.0,840000,701000.0,810000
19530,1190673.0,14926.0,1098000,1100000.0,1350000
19531,240297.0,2940.0,398000,222000.0,410000
19532,98179.0,2967.0,1150000,807853.7111515519,1257500
19533,2004300.0,23128.0,1898000,1965000.0,2030000
19534,611575.0,8101.0,1785000,340000.0,1250000
19535,509776.0,6433.0,1475000,370000.0,1510860
19536,336600.0,3697.0,389000,807853.7111515519,389000
19537,786311.7560919907,9956.843817385054,729000,807853.7111515519,734000
19538,786311.7560919907,9956.843817385054,608000,807853.7111515519,800000
19540,446585.0,5443.0,925000,807853.7111515519,936000
19541,200998.0,2774.0,690000,807853.7111515519,685000
19542,277633.0,3471.0,1075000,807853.7111515519,1145000
19543,1170364.0,14228.0,1500000,1065000.0,1710000
19544,129646.0,9956.843817385054,650000,807853.7111515519,615000
19545,582624.0,6473.0,675000,670000.0,685000
19546,120000.0,3307.0,195000,807853.7111515519,190000
19547,562298.0,9956.843817385054,885000,807853.7111515519,863000
19548,358614.0,5242.0,1399000,807853.7111515519,998000
19551,159698.0,1906.0,229000,137000.0,220000
19552,808160.0,9956.843817385054,699000,721000.0,1100000
19553,922188.0,11269.0,1099000,869000.0,1029000
19554,415986.0,4609.0,919000,296000.0,990000
19556,786311.7560919907,9956.843817385054,498000,710000.0,465000
19557,1118613.0,14171.0,1875000,950000.0,1700000
19558,896720.0,11214.0,1188000,845000.0,900000
19560,681214.0,9120.0,995000,640000.0,929000
19562,80590.0,859.0,119800,119800.0,145000
19563,578578.0,7274.0,849500,560000.0,720000
19564,253817.0,4331.0,350000,132500.0,339500
19565,1689095.0,21526.0,499000,807853.7111515519,499000
19566,692326.0,8540.0,899000,630000.0,899000
19567,568372.0,7965.0,3295000,807853.7111515519,2900000
19569,1400794.0,17494.0,1395000,1320000.0,1300000
19570,615500.0,6167.0,599000,807853.7111515519,580000
19571,302488.0,3933.0,1098000,807853.7111515519,1015000
19572,489112.0,5906.0,898000,375000.0,850000
19573,318973.0,4950.0,879888,210000.0,950004
19574,1435752.0,17541.0,2995000,1380000.0,2850000
19575,708496.0,8888.0,1289000,535000.0,1267225
19576,3066713.0,37540.0,18500000,807853.7111515519,14075000
19577,786311.7560919907,9956.843817385054,255000,807853.7111515519,245000
19578,187755.0,2775.0,629000,807853.7111515519,675000
19579,61624.0,2425.0,1049888,60000.0,1070000
19580,309514.0,3562.0,500000,269500.0,450000
19581,130872.0,1514.0,185000,807853.7111515519,175000
19582,234271.0,2570.0,589000,807853.7111515519,576000
19584,101114.0,941.0,160000,807853.7111515519,160000
19586,290000.0,4079.0,419900,807853.7111515519,428950
19588,669130.0,9876.0,924999,525000.0,880000
19589,816000.0,10366.0,1100000,800000.0,1700000
19590,11461045.0,128264.0,13249000,10800000.0,13000000
19591,224215.0,2684.0,725000,807853.7111515519,712000
19592,1851912.0,22936.0,2685000,807853.7111515519,2550000
19593,1794690.0,21880.0,1895000,1725000.0,1785000
19594,183361.0,2091.0,249999,807853.7111515519,210000
19595,98838.0,1095.0,84500,95000.0,120000
19596,77272.0,911.0,115000,55000.0,117000
19597,535500.0,8111.0,529000,525000.0,538000
19598,4184470.0,51996.0,5500000,807853.7111515519,5046250
19599,786311.7560919907,9956.843817385054,1975000,807853.7111515519,2000000
19600,130916.0,2610.0,1649000,807853.7111515519,1860000
19601,441872.0,7182.0,749000,807853.7111515519,750000
19602,240000.0,3215.0,1495000,690000.0,1690000
19603,974651.0,12337.0,1149000,780000.0,1445000
19604,308241.0,4303.0,465000,275000.0,490000
19606,786311.7560919907,9956.843817385054,726990,807853.7111515519,726990
19607,463809.0,5991.0,875000,311500.0,860000
19608,469089.0,6412.0,1580000,290000.0,1600000
19609,156607.0,2667.0,1750000,807853.7111515519,1656000
19610,1382222.0,17222.0,2480000,807853.7111515519,2050000
19611,924433.0,10538.0,1700000,807853.7111515519,1700000
19612,366490.0,4228.0,529500,807853.7111515519,504000
19613,833136.0,10055.0,1095000,817000.0,1070000
19614,648000.0,8354.0,675000,560000.0,225000
19615,786311.7560919907,9956.843817385054,165000,807853.7111515519,145000
19616,636150.0,8287.0,950000,539000.0,925000
19617,116601.0,9956.843817385054,189500,182000.0,160000
19618,786311.7560919907,9956.843817385054,471900,807853.7111515519,474000
19620,16080.0,9956.843817385054,139900,807853.7111515519,140000
19621,992184.0,13366.0,2549000,706000.0,2415000
19622,1196460.0,14715.0,1729000,807853.7111515519,1705000
19623,1246678.0,15064.0,1300000,807853.7111515519,1114000
19626,187414.0,2353.0,799000,807853.7111515519,740000
19627,514376.0,6366.0,549000,160000.0,525000
19628,1128974.0,13867.0,1549000,1200000.0,1535000
19629,837716.0,10198.0,889000,789500.0,940000
19630,1390180.0,17076.0,1899990,807853.7111515519,1833500
19631,432970.0,5817.0,469000,400000.0,462000
19633,902176.0,13068.0,890000,722000.0,865000
19635,1093256.0,13892.0,1425000,1010000.0,1400000
19636,71382.0,3035.0,1195000,807853.7111515519,1305323
19637,1096528.0,13990.0,1099000,1054000.0,1200000
19638,887456.0,12220.0,2895000,620000.0,2838853
19639,408563.0,5128.0,490000,385000.0,515000
19640,2268288.0,29201.0,3388000,1975000.0,3100000
19641,676260.0,7499.0,719000,650000.0,689000
19642,1085330.0,13619.0,1189000,807853.7111515519,1050000
19644,902375.0,10903.0,995000,708000.0,911350
19645,842723.0,10250.0,975000,810000.0,980000
19646,189423.0,2223.0,190000,175000.0,190000
19647,648902.0,8566.0,1265000,490000.0,1100000
19648,578992.0,6782.0,689000,437500.0,680000
19649,273631.0,3162.0,550000,249000.0,567000
19652,786311.7560919907,9956.843817385054,1900000,807853.7111515519,1900000
19654,115042.0,1622.0,235000,807853.7111515519,235000
19655,2287300.0,28153.0,3299000,2115000.0,3186000
19656,812502.0,9871.0,1199500,812500.0,1175000
19657,208573.0,2431.0,499000,807853.7111515519,455000
19658,1500000.0,18826.0,1500000,1500000.0,1415000
19659,294383.0,3807.0,350000,807853.7111515519,350000
19660,702603.0,11030.0,850000,807853.7111515519,900000
19662,1880714.0,22928.0,3745000,807853.7111515519,3500000
19663,671105.0,8228.0,715000,807853.7111515519,700000
19665,134752.0,1477.0,299000,127000.0,299000
19666,793254.0,8546.0,995000,599000.0,962500
19667,786311.7560919907,9956.843817385054,648000,630000.0,620000
19669,813208.0,10783.0,938000,740000.0,984000
19671,1009800.0,12221.0,1050000,990000.0,875000
19672,184794.0,2507.0,710000,807853.7111515519,660000
19673,2006421.0,24510.0,3088000,1678000.0,2675000
19674,744515.0,8916.0,1399000,648250.0,1380000
19675,904524.0,10977.0,1099000,807853.7111515519,1049000
19676,1548223.0,19211.0,2998000,1375000.0,2750000
19677,64763.0,764.0,119500,125000.0,110000
19678,1000031.0,12840.0,1095000,910000.0,1110000
19679,2080800.0,27928.0,4450000,2000000.0,4300000
19681,4278736.0,52069.0,3795000,3800000.0,4900000
19682,1593324.0,22311.0,2095000,1350000.0,2450000
19683,1520515.0,18879.0,2495000,1073500.0,2657000
19684,360000.0,4007.0,389900,390000.0,390000
19685,477812.0,7413.0,929000,340000.0,929000
19686,530604.0,6698.0,569900,500000.0,569000
